customUser:user_Id,date,/CartScreen,/DashboardScreen,/LoginScreen,/OffersListPage,/ProductDetails,/ProductListing
722982816,2024-03-24,29,13,0,0,18,19
722983009,2024-05-20,35,16,0,0,6,3
722983009,2024-05-21,0,8,0,0,0,0
722984141,2024-01-21,0,36,0,0,0,0
722984141,2024-03-10,0,7,0,0,0,0
722984141,2024-03-11,0,6,9,0,0,0
722984141,2024-04-29,0,25,7,0,0,0
722985284,2024-05-17,58,18,0,0,0,0
722985329,2023-12-23,0,73,0,0,0,2
722985329,2024-04-15,65,87,0,0,0,0
722987100,2023-12-02,1,0,0,0,3,2
722988625,2024-02-02,63,64,0,0,41,21
722989356,2023-12-01,62,6,0,0,68,12
722990039,2024-02-07,0,1,0,0,0,0
722990756,2023-12-01,243,46,0,57,6,25
722992090,2023-11-30,0,0,0,0,0,66
722992090,2023-12-02,0,38,0,0,0,13
722992090,2023-12-05,0,48,0,0,211,56
722992472,2023-12-19,613,0,0,0,4,2
722994586,2023-12-10,0,29,0,0,0,23
722994586,2024-04-07,50,25,36,0,59,22
722994586,2024-05-01,0,17,270,0,0,0
722995166,2023-12-10,0,14,0,0,0,0
722996277,2024-01-20,0,12,0,0,0,0
722996277,2024-01-21,0,34,39,0,0,4
722996515,2023-12-01,0,41,0,0,51,9
723002318,2023-12-14,48,28,0,0,14,3
723002318,2024-01-03,0,4,0,0,0,0
723002318,2024-04-18,8,28,0,0,0,26
723005521,2023-12-01,177,138,0,0,53,19
723005521,2023-12-06,0,123,0,0,0,0
723005521,2023-12-17,0,5,17,0,0,0
723005752,2023-12-01,12,7,0,0,68,5
723005752,2023-12-06,0,5,0,0,0,0
723005752,2023-12-12,0,24,0,0,0,0
723005752,2024-01-06,16,268,36,0,17,39
723005752,2024-01-07,0,67,0,0,0,0
723020181,2024-02-27,0,135,10,0,0,0
723024909,2024-01-31,0,140,0,0,0,0
723024909,2024-02-06,99,35,0,0,0,0
723024909,2024-03-25,125,31,0,0,17,17
723024909,2024-05-16,0,10,0,0,0,0
723024909,2024-05-18,0,32,0,0,0,0
723026367,2024-01-09,121,23,0,4,23,14
723028640,2023-12-01,575,17,0,0,8,15
723029656,2023-12-08,47,38,0,0,0,0
723029656,2024-02-20,26,58,12,0,0,0
723029656,2024-05-10,24,90,25,0,43,20
723029656,2024-05-11,6,5,0,0,0,0
723030039,2023-12-01,0,391,0,0,0,75
723032445,2024-01-13,37,0,0,0,28,13
723032445,2024-04-06,83,22,22,0,86,26
723032445,2024-05-05,0,3,13,0,0,0
723036422,2024-01-27,0,4,0,0,0,26
723036976,2023-12-03,0,15,0,0,0,0
723043881,2023-12-01,0,14,0,0,0,8
723043881,2024-01-29,0,9,0,0,0,0
723043881,2024-03-08,0,19,14,0,0,0
723045771,2024-04-05,28,0,0,0,17,8
723047016,2024-03-11,0,18,0,0,0,0
723047016,2024-05-12,0,21,32,0,0,51
723049222,2024-05-06,48,15,0,5,0,0
723050239,2023-12-01,0,23,0,0,18,16
723052278,2024-03-25,12,0,0,0,0,0
723056629,2024-05-08,37,0,0,0,0,36
723058816,2023-12-27,33,1,0,0,8,3
723058816,2024-01-27,23,71,16,0,0,0
723058816,2024-03-30,0,12,0,0,94,55
723059277,2024-02-17,52,49,0,0,0,9
723059536,2023-12-07,0,128,0,0,0,0
723059536,2023-12-08,0,10,0,0,0,0
723059536,2023-12-11,0,46,0,0,0,0
723062880,2023-12-01,64,0,0,0,0,0
723062880,2024-05-17,0,4,3,0,0,0
723063718,2024-01-02,9,6,0,0,102,15
723064206,2024-01-04,62,0,0,0,0,5
723067610,2023-12-27,36,73,0,5,3,61
723067610,2024-03-05,0,6,9,0,8,10
723067610,2024-03-30,0,38,0,0,0,0
723071762,2024-03-30,6,66,14,0,3,5
723072524,2023-12-01,93,1,0,0,10,189
723073394,2023-12-01,187,159,0,0,0,5
723073704,2024-05-19,0,39,26,0,0,0
723076312,2024-01-21,62,19,0,0,10,26
723076312,2024-01-27,0,27,0,0,0,0
723076312,2024-01-28,0,87,0,0,0,3
723076312,2024-04-28,0,23,26,0,0,226
723077422,2023-12-05,127,74,0,0,15,33
723080040,2023-12-01,45,42,0,2,11,9
723080040,2023-12-04,41,14,0,0,58,91
723080979,2024-01-01,0,75,0,0,0,16
723080979,2024-01-24,80,40,0,0,29,63
723084245,2024-04-03,45,83,0,5,0,62
723085256,2023-11-14,101,0,0,0,0,0
723085919,2023-12-07,8,2,0,0,0,0
723085919,2024-01-11,0,2,3,0,0,0
723085919,2024-01-17,0,10,0,0,0,0
723085919,2024-01-21,0,28,0,0,0,32
723085919,2024-02-23,0,91,0,0,15,31
723085919,2024-02-25,35,43,15,0,5,15
723085919,2024-04-05,0,11,5,0,0,0
723085919,2024-04-08,0,23,0,0,0,0
723085919,2024-04-24,0,3,0,0,83,17
723085919,2024-04-25,0,4,0,0,95,6
723085919,2024-04-30,0,1,0,0,36,9
723085919,2024-05-02,0,3,0,0,23,6
723086683,2023-12-25,11,75,0,0,0,0
723086683,2023-12-28,0,33,0,0,0,0
723086683,2024-02-26,0,10,0,0,0,0
723087852,2024-04-01,14,136,0,0,2,16
723087852,2024-04-02,0,14,146,0,0,0
723091622,2024-01-22,0,16,0,0,91,108
723091622,2024-01-29,0,29,0,0,0,36
723091622,2024-02-18,0,48,0,0,0,68
723096933,2024-03-30,0,0,0,0,0,0
723096933,2024-05-04,124,66,0,0,0,16
723098398,2024-03-18,150,145,0,0,70,13
723099439,2024-01-21,39,149,0,0,27,135
723103578,2023-12-21,10,21,0,0,5,2
723104469,2024-01-31,0,24,0,0,0,0
723106037,2024-04-09,0,45,21,0,0,0
723106306,2023-11-14,1,18,28,0,0,0
723106389,2023-11-17,37,197,0,30,8,6
723118640,2024-04-03,40,0,0,0,4,7
723119559,2024-01-25,0,41,0,0,0,44
723119770,2024-05-07,0,203,13,0,0,0
723124100,2024-01-11,10,0,0,0,32,5
723124100,2024-02-11,31,104,0,0,51,14
723124100,2024-02-15,0,11,0,0,23,56
723124100,2024-02-29,0,108,0,0,45,14
723124100,2024-03-15,0,7,15,0,66,7
723124100,2024-03-27,0,83,0,0,0,33
723124100,2024-04-11,0,19,0,0,22,5
723124100,2024-04-29,0,5,0,0,27,13
723124394,2024-05-09,8,8,0,0,9,3
723124996,2024-04-23,153,0,0,0,0,0
723132665,2023-12-02,80,17,0,0,19,46
723132665,2024-01-18,0,3,0,0,0,0
723132665,2024-04-21,0,14,0,0,0,0
723133057,2023-12-01,0,0,0,0,23,52
723139252,2023-12-02,0,227,32,0,0,0
723139252,2024-01-13,0,48,15,0,0,0
723139741,2024-03-21,12,125,0,0,56,56
723142486,2023-12-01,40,31,0,0,32,58
723143481,2023-12-01,0,10,0,0,0,0
723143481,2023-12-23,0,0,0,0,0,0
723144141,2024-01-22,19,0,0,0,7,9
723144141,2024-04-28,0,5,0,0,0,0
723146458,2024-03-04,0,50,15,0,0,0
723147143,2024-04-10,60,0,0,0,4,2
723155716,2024-01-04,0,6,0,0,0,22
723156622,2024-01-04,0,639,0,0,0,156
723156622,2024-02-15,0,9,5,0,0,0
723158621,2023-12-01,333,30,0,0,115,142
723159034,2024-04-13,49,21,0,0,8,2
723164955,2024-01-20,20,14,0,0,0,0
723164955,2024-03-03,0,6,5,0,0,0
723165019,2023-11-21,0,0,0,0,7,52
723165019,2023-11-22,0,50,0,0,0,0
723171930,2023-12-08,0,32,0,0,0,0
723171930,2024-02-28,0,9,31,0,30,45
723171930,2024-05-07,27,46,13,0,0,160
723172855,2024-04-30,5,13,0,0,0,3
723173072,2024-05-11,0,22,0,0,0,0
723173072,2024-05-12,0,16,11,0,0,0
723173934,2024-03-12,123,31,0,3,21,16
723178710,2024-04-11,0,57,0,0,0,0
723178710,2024-05-20,0,4,77,0,0,0
723179306,2024-01-01,0,13,0,0,17,56
723179306,2024-01-10,0,11,3,0,0,0
723179306,2024-02-26,4,101,0,0,0,187
723179306,2024-04-24,0,6,0,0,0,0
723179306,2024-04-29,0,44,0,0,242,41
723201049,2023-12-14,0,13,0,0,0,26
723201049,2024-05-17,0,28,12,0,39,16
723201686,2024-01-31,40,7,0,0,4,20
723201686,2024-02-02,5,6,0,0,4,2
723202842,2023-12-01,8,64,0,0,0,0
723203437,2023-12-13,47,0,0,0,51,14
723203437,2024-02-22,68,86,28,0,28,27
723203437,2024-04-25,0,121,32,0,1,78
723204087,2024-01-25,0,41,0,0,0,0
723204386,2024-05-06,173,35,0,0,20,14
723205699,2023-12-01,31,30,0,0,11,29
723205699,2023-12-02,0,6,0,0,17,2
723205699,2023-12-12,0,32,0,0,5,4
723205699,2024-01-03,0,28,0,0,2,3
723209215,2024-02-28,33,33,0,0,0,0
723211139,2024-05-06,0,14,8,0,0,0
723211592,2024-03-01,0,0,0,0,12,40
723211592,2024-03-19,0,2,48,0,0,0
723212559,2024-02-06,0,3,0,0,0,0
723214560,2024-03-27,46,0,0,0,0,2
723215728,2024-04-09,0,11,11,0,0,0
723219383,2024-05-06,0,77,0,0,0,0
723219383,2024-05-19,0,4,5,0,0,0
723220544,2024-04-29,66,1,0,0,14,2
723222385,2023-12-01,99,4,0,0,0,15
723230598,2024-04-29,12,5,0,0,0,0
723232898,2024-02-16,0,3,0,0,0,0
723233048,2023-11-21,28,4,0,0,53,17
723233048,2023-12-16,0,0,0,0,0,0
723233048,2023-12-21,0,448,0,0,0,0
723233048,2024-03-08,76,0,0,0,0,0
723236420,2024-04-06,0,65,0,0,0,0
723236878,2024-04-13,39,1,0,0,3,4
723236878,2024-04-18,164,11,0,0,53,37
723237424,2024-05-01,0,45,0,0,0,0
723239325,2024-04-08,75,0,0,0,26,10
723239325,2024-04-09,16,4,0,0,0,5
723239325,2024-04-16,0,44,4,0,0,6
723239325,2024-04-23,0,4,0,0,28,17
723240543,2023-12-10,0,22,0,0,0,0
723240543,2024-01-21,0,8,0,0,0,0
723240543,2024-03-21,0,1,0,0,0,0
723242110,2024-04-27,0,6,13,0,0,0
723250115,2023-12-01,24,53,0,0,0,6
723250115,2023-12-02,0,31,0,0,0,0
723250313,2023-12-01,0,166,0,0,16,24
723250313,2023-12-12,0,24,0,0,25,31
723250313,2024-04-04,0,15,0,0,8,6
723252728,2024-03-16,0,54,0,0,47,9
723256927,2023-12-01,0,14,0,0,0,15
723257393,2024-03-29,54,0,0,0,0,0
723259881,2024-03-10,357,15,0,0,28,50
723260231,2024-03-27,81,8,0,0,20,43
723260760,2023-12-01,0,44,0,0,0,0
723261546,2023-12-01,0,41,0,0,15,26
723261546,2023-12-02,58,57,0,0,29,13
723262223,2023-12-01,127,46,0,6,144,492
723265292,2024-02-23,103,452,0,0,5,60
723265292,2024-02-25,0,28,0,0,0,0
723265292,2024-03-01,0,38,0,0,0,0
723265292,2024-03-06,0,1,0,0,0,0
723265292,2024-03-11,0,28,0,0,0,0
723265307,2024-05-16,102,21,0,32,223,62
723265516,2024-04-17,0,4,0,0,0,3
723265516,2024-04-19,0,5,0,0,0,2
723268661,2024-03-24,56,33,0,0,44,3
723272721,2024-04-02,32,0,0,0,21,33
723272721,2024-04-15,85,23,0,0,21,21
723274731,2023-12-09,0,104,0,0,10,36
723274731,2024-03-27,0,20,0,0,0,15
723274731,2024-04-04,0,29,0,0,54,4
723274731,2024-04-22,0,30,0,0,9,27
723274731,2024-05-06,0,19,0,0,0,0
723274772,2024-05-16,0,10,11,0,0,0
723276773,2023-12-21,37,0,0,0,7,7
723278181,2024-03-26,0,0,0,0,108,21
723278181,2024-04-10,0,8,6,0,0,0
723279155,2024-03-09,70,10,0,44,20,52
723280845,2024-04-12,102,0,0,3,9,109
723280845,2024-04-14,36,7,0,0,95,7
723282296,2024-03-11,0,16,17,0,0,0
723282296,2024-05-07,0,16,8,0,0,5
723282941,2024-03-22,0,11,8,0,0,0
723282941,2024-04-20,0,6,21,0,0,0
723282941,2024-05-17,0,16,10,0,0,0
723284887,2024-02-18,30,6,0,0,0,0
723287102,2023-12-05,73,3,0,0,38,12
723287102,2023-12-10,0,0,0,0,0,0
723292210,2024-03-30,167,0,0,0,0,0
723304362,2023-12-01,755,36,0,0,327,35
723304362,2023-12-07,30,5,0,0,2,12
723304362,2024-03-13,0,2,26,0,0,0
723307630,2024-03-01,0,13,19,0,0,0
723307630,2024-04-04,0,8,14,0,0,0
723308396,2023-12-01,0,0,0,0,162,67
723308396,2024-01-25,0,9,0,0,0,0
723308396,2024-01-29,0,0,0,0,0,0
723311784,2024-04-03,46,293,0,0,0,0
723313004,2024-05-13,51,43,0,0,14,10
723313004,2024-05-14,0,13,15,0,0,0
723314658,2023-12-01,90,76,0,0,54,181
723315301,2023-12-09,81,6,0,0,0,0
723318850,2024-01-05,0,20,0,0,0,0
723320147,2024-02-27,18,0,0,0,3,2
723322144,2024-03-23,260,0,0,0,36,3
723326636,2024-02-16,4,0,0,0,2,1
723326636,2024-03-04,0,7,19,0,57,115
723326636,2024-04-25,0,45,15,0,0,0
723330116,2023-12-20,22,22,0,0,35,5
723330116,2024-01-10,150,65,39,0,99,108
723330921,2024-02-27,47,129,0,0,12,15
723333817,2023-11-29,104,87,0,6,28,33
723333817,2024-01-30,0,28,0,0,0,0
723340100,2024-05-09,66,18,0,0,40,82
723345660,2024-02-26,13,3,0,0,0,0
723346128,2023-12-01,0,5,0,0,46,17
723346128,2023-12-24,0,1,0,0,0,0
723347871,2023-12-23,94,75,0,0,14,9
723347871,2023-12-30,115,10,23,0,5,6
723347871,2024-01-20,0,0,0,0,0,0
723347871,2024-01-25,0,29,17,0,0,0
723347871,2024-02-01,0,0,0,0,0,0
723348298,2023-12-15,39,40,0,0,0,0
723350159,2023-12-01,949,152,0,5,57,44
723353915,2024-04-23,0,34,0,0,0,6
723357214,2023-12-21,0,19,0,0,0,0
723360357,2023-12-01,13,8,0,0,0,0
723360357,2023-12-22,0,12,2,0,0,0
723361166,2024-03-24,248,460,0,0,59,114
723362048,2023-12-17,34,218,0,0,0,30
723362048,2023-12-18,28,27,0,0,0,0
723362048,2023-12-19,39,22,0,0,0,0
723362048,2024-02-03,0,0,0,0,0,0
723362048,2024-05-18,0,34,0,0,255,40
723363952,2024-03-01,23,20,0,0,5,1
723364238,2024-02-02,16,1,0,0,0,8
723364238,2024-03-28,0,4,0,0,0,0
723365256,2024-02-13,88,10,0,0,30,38
723369007,2024-02-22,69,7,0,0,4,2
723369007,2024-04-05,18,14,21,0,0,0
723369015,2023-11-11,0,6,0,0,0,0
723369015,2023-11-12,0,33,7,0,0,0
723369015,2024-04-17,0,50,26,0,0,0
723369015,2024-04-18,0,25,9,0,0,0
723372712,2023-12-01,8,63,0,0,46,55
723374483,2024-04-25,20,68,0,0,0,0
723374483,2024-05-20,115,31,87,0,125,45
723375987,2023-12-01,0,128,0,0,0,0
723378438,2024-02-24,0,3,0,0,0,0
723378488,2023-12-01,0,24,0,0,0,0
723379068,2023-12-01,85,136,0,11,18,18
723381747,2024-01-04,52,13,0,0,10,3
723384440,2024-01-05,26,6,0,0,3,1
723384440,2024-05-07,0,7,14,0,128,45
723384440,2024-05-16,34,12,14,0,19,11
723387326,2023-11-19,38,17,0,0,4,5
723387326,2024-01-10,43,52,34,0,18,4
723392048,2024-05-19,0,38,139,0,0,0
723394084,2023-12-01,0,127,0,0,231,67
723394831,2024-03-30,0,12,0,0,0,41
723395802,2024-02-08,0,30,17,0,0,17
723395802,2024-05-01,0,12,16,0,0,0
723402302,2023-12-24,0,57,0,0,0,27
723402302,2023-12-31,0,50,23,0,0,4
723402302,2024-04-06,5,124,15,0,0,54
723404020,2024-03-28,35,11,0,0,8,70
723406000,2024-01-29,99,4,0,8,4,3
723406000,2024-01-30,0,0,0,0,0,0
723406000,2024-02-14,0,6,0,0,0,0
723408409,2023-12-01,68,62,0,0,18,8
723408409,2024-02-17,0,3,1,0,0,0
723408409,2024-05-10,0,6,0,0,0,0
723408409,2024-05-11,0,11,0,0,21,16
723412863,2024-02-05,46,0,0,4,12,4
723412863,2024-02-16,0,15,0,0,12,3
723413032,2024-01-01,77,87,0,0,18,3
723413032,2024-01-07,4,15,0,0,0,0
723413032,2024-01-20,3,13,0,0,0,0
723413032,2024-01-23,0,29,0,0,0,0
723413032,2024-02-17,0,6,0,0,0,0
723415994,2023-12-02,0,65,60,0,0,0
723416118,2023-12-21,0,63,0,0,0,0
723416118,2024-05-03,0,63,19,0,0,0
723416458,2024-04-04,7,47,0,0,0,0
723417001,2024-01-14,8,45,0,0,7,4
723417415,2023-12-01,11,161,0,0,18,23
723417415,2023-12-06,76,7,0,5,21,4
723419191,2023-12-15,43,2,0,0,22,23
723419191,2024-02-17,0,0,0,0,0,0
723423116,2023-12-01,0,0,0,0,25,6
723424208,2023-12-01,508,11,0,0,27,13
723424342,2023-12-01,63,0,0,0,8,3
723424755,2024-01-13,29,10,0,0,0,0
723430824,2024-01-07,6,52,0,0,12,35
723434277,2024-05-13,0,15,0,0,0,0
723434827,2024-05-14,0,17,143,0,0,5
723435621,2024-04-10,3,58,0,0,0,3
723438255,2023-12-01,0,55,0,0,0,0
723438255,2024-02-06,0,16,51,0,0,0
723438255,2024-02-17,0,30,0,0,0,0
723438255,2024-02-28,0,28,0,0,0,0
723438255,2024-03-04,0,2,0,0,0,0
723438858,2024-01-15,41,0,0,0,0,0
723439119,2023-12-09,4,1,0,0,5,17
723440102,2024-01-31,89,150,0,0,0,1
723440587,2023-12-01,15,45,59,0,0,0
723440587,2024-01-09,0,9,0,0,0,0
723440587,2024-05-09,63,114,0,0,28,36
723440990,2024-03-28,0,7,13,0,0,0
723444098,2023-12-01,0,0,0,0,0,5
723444098,2023-12-31,0,2,0,0,0,0
723444098,2024-01-22,0,14,0,0,0,0
723446518,2023-12-24,0,94,0,0,0,0
723446952,2024-01-22,138,0,0,21,15,5
723446952,2024-01-27,0,20,0,0,21,51
723446952,2024-05-09,35,22,15,30,15,22
723450206,2024-01-21,36,23,0,0,15,3
723450206,2024-01-25,0,0,0,0,0,0
723450206,2024-05-20,0,3,0,0,0,0
723450220,2024-01-25,67,0,0,0,40,2
723450546,2024-01-20,0,12,0,0,0,0
723450546,2024-03-01,0,20,17,0,0,0
723450546,2024-03-03,141,51,0,5,32,181
723450546,2024-03-30,0,5,0,0,0,0
723453621,2024-01-08,111,9,0,0,5,7
723453621,2024-01-21,0,9,12,0,20,20
723453621,2024-01-30,79,16,9,0,11,4
723453621,2024-04-14,231,69,12,4,33,24
723453991,2024-02-28,0,22,0,0,0,0
723456399,2024-03-16,9,35,2,0,4,0
723456399,2024-03-17,0,13,8,0,0,2
723457501,2024-04-19,0,5,0,0,0,0
723457501,2024-04-20,0,109,9,0,0,0
723460100,2023-12-01,0,0,0,0,32,39
723460100,2023-12-04,0,29,0,0,0,0
723461734,2024-01-25,14,0,0,0,4,3
723461734,2024-02-19,37,11,19,0,31,34
723461734,2024-03-21,0,5,12,0,0,0
723463349,2024-01-08,118,27,0,0,176,39
723463349,2024-04-10,0,1,0,0,0,0
723466825,2024-01-07,0,14,0,0,0,33
723468129,2024-01-11,12,2,0,0,10,4
723469527,2024-02-05,0,29,0,0,0,22
723473575,2024-03-10,25,9,0,0,64,26
723473575,2024-03-18,0,7,13,0,27,2
723473902,2023-12-01,0,35,0,0,0,0
723473902,2023-12-03,0,38,0,0,0,0
723473902,2024-01-25,0,1,1,0,0,0
723473902,2024-01-30,0,1,0,0,0,0
723473902,2024-02-18,0,25,0,0,0,0
723473902,2024-03-02,0,4,0,0,0,0
723474955,2023-12-23,2,2,0,0,0,2
723475075,2024-04-24,0,32,0,0,0,0
723476300,2024-04-04,62,45,0,0,16,8
723482263,2023-12-18,0,26,0,0,21,39
723482263,2023-12-24,0,34,0,0,0,0
723482263,2024-01-04,0,20,71,0,17,46
723482263,2024-01-08,75,15,0,0,11,14
723483386,2023-12-02,0,50,0,0,0,0
723483677,2024-02-21,0,150,0,0,37,16
723484420,2023-12-02,0,15,0,0,21,4
723485771,2024-04-04,0,118,0,0,0,16
723489302,2023-11-24,46,0,0,0,18,9
723493002,2024-01-16,32,1,0,0,10,8
723493750,2024-04-08,39,0,0,0,4,3
723493750,2024-04-18,52,26,9,0,27,9
723494125,2023-12-01,0,14,0,0,0,0
723494125,2023-12-06,0,26,0,0,0,0
723498430,2024-05-01,36,0,0,0,5,8
723498430,2024-05-21,0,178,0,0,0,0
723498546,2023-12-01,30,46,0,0,0,0
723498546,2023-12-02,64,21,0,6,8,3
723499586,2024-04-01,35,0,0,0,9,0
723500182,2023-12-01,17,21,0,0,27,32
723500182,2023-12-02,8,6,0,0,7,3
723500182,2024-01-22,0,13,12,0,13,22
723500182,2024-02-29,0,11,18,0,42,10
723500489,2024-01-23,0,13,0,0,0,63
723500489,2024-02-03,0,14,0,0,65,35
723503186,2023-12-28,49,50,0,0,12,5
723503186,2023-12-30,9,17,0,0,0,0
723503192,2024-02-12,18,0,0,0,8,1
723507217,2023-12-02,0,43,0,0,0,0
723511026,2023-12-06,148,207,0,0,57,130
723511026,2024-02-21,0,39,30,0,0,0
723512877,2024-02-27,151,104,0,0,0,0
723512877,2024-04-02,0,4,0,0,0,0
723512877,2024-05-19,0,1058,0,0,0,0
723513600,2024-04-19,0,20,0,0,0,7
723513600,2024-04-22,0,19,0,0,0,0
723516220,2023-12-01,21,18,0,0,24,24
723517786,2024-05-20,0,2,0,0,0,5
723522549,2023-12-01,0,130,0,0,4,3
723522956,2024-01-13,88,0,0,0,5,3
723522956,2024-01-14,6,7,0,0,9,39
723523260,2023-12-01,33,75,0,0,0,36
723523260,2023-12-04,0,313,0,0,0,0
723523260,2023-12-06,0,4,0,0,0,0
723523260,2023-12-11,0,8,0,0,0,0
723523260,2023-12-16,0,624,0,0,0,0
723523260,2023-12-20,0,310,0,0,0,0
723523260,2023-12-31,0,49,0,0,0,0
723523260,2024-01-04,0,4,0,0,0,0
723523260,2024-01-10,0,5,0,0,0,0
723523260,2024-01-11,0,164,0,0,0,0
723523260,2024-01-15,0,249,0,0,0,0
723523260,2024-01-16,0,803,0,0,0,0
723523260,2024-01-18,0,12,0,0,0,0
723523260,2024-01-19,0,3,0,0,0,0
723523260,2024-01-20,0,3,0,0,0,0
723523260,2024-01-22,0,2,0,0,0,0
723523260,2024-01-25,0,198,0,0,0,0
723523260,2024-01-26,0,77,0,0,0,0
723523260,2024-01-27,0,5,0,0,0,0
723523260,2024-01-30,0,721,0,0,0,0
723523260,2024-01-31,0,72,0,0,0,0
723523260,2024-02-01,0,669,0,0,0,0
723523260,2024-02-02,0,171,0,0,0,0
723523260,2024-02-03,0,11,0,0,0,0
723526759,2024-04-23,33,1,0,0,3,28
723526759,2024-05-01,0,20,0,0,0,0
723528607,2024-02-29,389,132,0,0,1008,86
723533929,2024-02-15,0,7,0,0,0,0
723536016,2023-12-01,217,4,0,0,15,69
723536016,2024-03-21,0,1,10,0,0,0
723536847,2024-01-30,0,28,0,0,0,0
723537056,2024-04-03,0,21,0,0,16,17
723539620,2024-01-18,0,24,0,0,0,0
723539620,2024-01-20,0,3,0,0,0,0
723544054,2024-03-14,0,42,0,0,0,0
723544054,2024-03-16,40,13,0,0,27,59
723544177,2023-12-27,8,21,0,0,39,102
723544177,2024-05-17,0,10,38,0,70,23
723545293,2024-03-27,0,100,14,0,0,0
723547799,2024-01-22,0,64,0,0,15,34
723547799,2024-04-17,0,14,10,0,0,0
723547799,2024-05-06,0,22,0,0,0,5
723549815,2023-11-23,93,1,0,0,28,37
723556432,2024-02-10,0,1,0,0,14,6
723556432,2024-03-21,0,0,0,0,0,0
723557244,2024-03-23,0,38,0,0,0,0
723557244,2024-03-27,0,32,0,0,75,35
723557244,2024-04-03,0,101,37,0,3,1
723557244,2024-04-14,0,20,0,0,88,15
723557244,2024-04-30,0,9,0,0,0,0
723558312,2024-04-03,20,0,0,0,0,9
723561956,2023-12-01,0,14,0,0,0,0
723563592,2024-01-05,0,0,0,0,103,18
723563592,2024-01-16,0,2,1,0,0,0
723563592,2024-04-26,0,4,0,0,0,0
723569446,2023-12-02,0,0,0,0,51,54
723571511,2024-02-03,15,73,0,0,0,0
723574011,2024-04-09,0,48,0,0,0,0
723574011,2024-05-13,126,135,40,0,91,72
723574775,2024-02-21,0,0,0,0,13,14
723577828,2023-12-01,112,144,0,0,49,74
723577828,2024-01-19,24,5,25,0,0,0
723584027,2024-04-18,0,53,0,0,0,0
723584027,2024-04-20,0,34,0,0,0,33
723586901,2024-04-03,0,71,0,0,0,0
723589286,2024-01-25,19,46,0,0,0,0
723592315,2024-02-10,41,0,0,0,8,9
723592315,2024-02-11,19,2,0,0,4,3
723594002,2024-03-11,15,168,26,0,171,61
723594002,2024-03-13,0,65,0,0,2,16
723594002,2024-03-15,0,4,0,0,10,4
723594002,2024-03-21,0,14,0,0,0,4
723594002,2024-03-27,0,14,0,0,0,0
723594002,2024-04-03,0,15,0,0,6,4
723594002,2024-04-22,0,18,11,0,43,56
723594002,2024-04-29,0,73,0,0,55,7
723594002,2024-05-21,0,2,4,0,0,0
723594956,2023-12-01,344,218,0,0,138,83
723594956,2023-12-02,75,76,0,0,65,14
723594956,2023-12-03,0,6,0,0,8,1
723594956,2023-12-04,18,47,0,0,51,9
723594956,2023-12-05,29,55,0,0,11,6
723594956,2023-12-06,29,5,0,0,15,6
723594956,2023-12-07,0,35,0,0,82,5
723594956,2023-12-08,0,137,0,0,3,2
723594956,2023-12-09,0,4,0,0,152,9
723594956,2023-12-11,38,5,0,0,13,3
723594956,2023-12-12,17,4,0,0,7,2
723594956,2023-12-14,0,18,0,0,0,0
723594956,2023-12-16,0,12,0,0,7,3
723599591,2024-01-11,0,54,0,0,36,37
723600280,2023-12-01,0,51,0,0,0,0
723600280,2023-12-02,113,53,0,0,0,0
723600995,2024-04-30,30,60,0,0,0,0
723605838,2024-02-21,0,36,30,0,0,2
723605838,2024-02-23,0,8,36,0,0,0
723605838,2024-03-14,0,159,0,0,0,0
723605838,2024-03-15,0,71,20,0,0,0
723607589,2024-05-11,3,4,0,0,29,11
723607589,2024-05-15,0,17,0,0,56,34
723608544,2024-01-04,0,11,0,0,0,0
723608544,2024-01-05,0,12,10,0,0,0
723608544,2024-04-11,0,26,8,0,0,2
723620101,2024-01-23,86,20,0,0,30,17
723620101,2024-01-24,13,58,0,0,5,12
723620486,2024-04-25,0,9,0,0,18,15
723620486,2024-04-28,0,5,0,0,0,0
723620486,2024-05-16,0,2,0,0,0,0
723620901,2024-03-01,0,71,0,0,28,73
723620901,2024-03-02,0,19,0,0,0,0
723621285,2023-12-21,0,37,0,0,11,20
723621285,2024-01-20,0,80,46,0,0,0
723621285,2024-02-11,12,34,2,0,0,22
723621285,2024-03-20,11,83,30,0,0,0
723623852,2024-03-31,50,587,0,0,6,13
723625262,2024-02-02,27,0,0,0,0,51
723625262,2024-02-05,0,21,0,0,0,0
723631245,2024-02-27,393,26,0,0,74,42
723636373,2024-04-27,88,4,0,0,36,53
723636373,2024-05-18,0,0,0,0,0,0
723638742,2023-12-01,0,4,0,0,0,31
723641895,2024-01-19,15,17,0,0,0,34
723642225,2023-12-01,126,3,0,8,0,19
723644063,2024-01-23,0,24,0,0,0,0
723644063,2024-02-18,0,22,0,0,0,0
723644178,2024-03-17,0,7,24,0,0,0
723647386,2024-04-11,0,142,0,0,0,0
723649426,2024-04-28,36,0,0,0,11,10
723649629,2024-02-11,0,24,0,0,0,20
723649629,2024-05-10,13,22,0,0,10,13
723650825,2023-12-10,6,0,0,0,6,2
723653223,2024-04-29,0,11,13,0,0,0
723654436,2024-02-21,0,78,10,0,0,0
723657652,2024-04-14,0,43,0,0,53,72
723658839,2023-12-01,0,109,0,0,7,27
723658839,2024-01-12,0,1,7,0,0,0
723658839,2024-02-25,53,6,0,0,31,20
723659415,2023-12-01,69,23,0,0,15,68
